CPUUtilization,DiskReadOps,DiskWriteOps,NetworkIn,NetworkOut
87.04,661.0,960.0,25390.0,15554.0
26.21,1173.0,1069.0,8477.0,45086.0
72.9,922.0,1500.0,44260.0,23796.0
45.79,864.0,1276.0,44368.0,16799.0
73.83,1401.0,638.0,27850.0,8283.0
46.26,792.0,1264.0,26976.0,32693.0
32.62,1285.0,727.0,12328.0,31620.0
46.44,919.0,965.0,32551.0,35279.0
31.16,1312.0,1062.0,11517.0,18207.0
30.19,1255.0,904.0,1206.0,31771.0
11.34,1334.0,1389.0,20386.0,20170.0
44.24,1192.0,1209.0,26667.0,19384.0
54.75,1009.0,614.0,27295.0,18145.0
20.38,1433.0,1087.0,37647.0,35202.0
41.32,1163.0,1339.0,10037.0,31365.0
50.82,706.0,1480.0,44568.0,1431.0
16.7,1448.0,1066.0,40542.0,36099.0
59.22,1399.0,891.0,23225.0,43936.0
22.67,644.0,1324.0,4462.0,6033.0
41.36,895.0,739.0,5016.0,40155.0
88.61,804.0,1350.0,49815.0,39946.0
89.46,1335.0,1229.0,43513.0,46617.0
40.24,1370.0,979.0,30248.0,40205.0
55.17,1247.0,510.0,24448.0,41219.0
46.24,1104.0,852.0,36861.0,42864.0
81.53,1394.0,1398.0,29975.0,15681.0
29.37,1490.0,1390.0,22643.0,19498.0
73.63,815.0,578.0,26767.0,31673.0
32.48,632.0,625.0,18998.0,49134.0
25.1,1042.0,942.0,35103.0,40683.0
72.23,1241.0,1354.0,26027.0,25742.0
11.14,1072.0,854.0,4800.0,9402.0
30.53,697.0,1155.0,34643.0,5907.0
86.64,1368.0,768.0,45430.0,38227.0
89.48,840.0,1103.0,13569.0,1326.0
60.83,1332.0,968.0,31481.0,5098.0
80.16,1401.0,855.0,49749.0,42292.0
31.95,614.0,1023.0,46300.0,33667.0
71.31,892.0,1042.0,22502.0,46633.0
56.62,1023.0,856.0,43510.0,13480.0
38.52,659.0,1096.0,4759.0,7208.0
61.22,712.0,502.0,18275.0,49894.0
37.17,653.0,1217.0,3658.0,21055.0
69.27,561.0,1469.0,21219.0,32257.0
67.92,1107.0,539.0,40010.0,38181.0
16.5,708.0,1202.0,32388.0,3207.0
80.42,1451.0,1225.0,20274.0,22628.0
67.59,641.0,908.0,7711.0,26607.0
42.14,930.0,968.0,35648.0,24206.0
31.88,925.0,1154.0,48567.0,29132.0
13.32,521.0,859.0,46042.0,20119.0
25.57,1027.0,709.0,49250.0,38819.0
42.34,968.0,995.0,18533.0,44450.0
43.83,1499.0,1047.0,25619.0,36943.0
76.61,1334.0,880.0,33383.0,30858.0
67.92,711.0,1350.0,38777.0,49297.0
69.02,1019.0,1497.0,21359.0,33054.0
32.99,994.0,919.0,35141.0,30122.0
34.93,1416.0,957.0,15429.0,48569.0
75.48,1292.0,1150.0,23612.0,3481.0
75.54,611.0,1397.0,4085.0,22273.0
85.1,763.0,1146.0,39738.0,25461.0
37.82,1370.0,1493.0,29592.0,17271.0
49.75738126149189,719.0,887.0,273951.50619946094,523396.9526684636
86.01,1061.0,977.0,22113.0,20172.0
81.5,1401.0,1020.0,43342.0,8851.0
67.3,1015.0,892.0,11556.0,26607.0
34.35,760.0,853.0,24051.0,36660.0
47.68,1105.0,1168.0,48105.0,37052.0
23.6,1136.0,1368.0,3054.0,37326.0
44.67,681.0,1457.0,36951.0,2488.0
13.96,1194.0,582.0,1938.0,8707.0
41.77,1176.0,501.0,15810.0,8469.0
36.94,1045.0,904.0,37576.0,21079.0
68.99,598.0,1142.0,35191.0,23586.0
58.22,1239.0,1113.0,29271.0,1572.0
12.45,1186.0,775.0,2419.0,14473.0
47.18,1320.0,663.0,34017.0,25000.0
49.12,1419.0,668.0,8783.0,17425.0
66.72,1175.0,643.0,4876.0,26681.0
24.79,1491.0,754.0,25341.0,44442.0
76.2,667.0,1499.0,36309.0,30548.0
17.57,1466.0,518.0,14561.0,3472.0
62.04,1067.0,1324.0,5277.0,47872.0
22.21,1385.0,1212.0,26789.0,13185.0
69.87,1280.0,820.0,24889.0,42132.0
50.26,703.0,1224.0,34877.0,9625.0
11.02,1147.0,1416.0,32474.0,8242.0
33.44,1288.0,1166.0,2536.0,32556.0
48.17,834.0,1441.0,32482.0,25134.0
84.02,1310.0,1000.0,12335.0,45531.0
14.82,843.0,947.0,27658.0,12540.0
64.0,1345.0,857.0,25668.0,19809.0
78.6,1426.0,837.0,7697.0,31549.0
77.91,943.0,1278.0,27176.0,40168.0
87.18,1354.0,1368.0,6359.0,44170.0
32.3,1025.0,884.0,8698.0,46594.0
64.15,1278.0,675.0,1656.0,25740.0
80.43,721.0,1439.0,47665.0,31716.0
37.85,709.0,1275.0,22031.0,19473.0
61.64,993.0,839.0,13195.0,30330.0
68.6,1248.0,526.0,3470.0,20395.0
24.45,725.0,1395.0,4733.0,45564.0
10.65,1088.0,657.0,21338.0,18085.0
12.65,1237.0,1481.0,20750.0,15688.0
29.38,1448.0,831.0,21957.0,14806.0
37.71,803.0,1471.0,39667.0,46975.0
23.55,930.0,1303.0,3837.0,46184.0
46.93,1475.0,1009.0,28266.0,8961.0
43.77,1470.0,996.0,16293.0,31483.0
74.85,1059.0,713.0,1928.0,48352.0
44.86,1316.0,561.0,14023.0,22408.0
32.15,783.0,677.0,22993.0,20620.0
13.47,1157.0,1173.0,32061.0,38237.0
49.55,513.0,1376.0,3961.0,48797.0
56.72,1323.0,863.0,42936.0,33282.0
89.17,662.0,793.0,47824.0,26806.0
54.58,1069.0,1161.0,4729.0,44779.0
45.74,837.0,1163.0,38354.0,30303.0
38.26,1326.0,1475.0,28924.0,17136.0
73.59,1329.0,1484.0,23556.0,14892.0
34.63,635.0,1214.0,29090.0,40290.0
64.16,1474.0,632.0,25213.0,20071.0
80.33,1209.0,1183.0,37799.0,35941.0
11.47,1360.0,1408.0,8352.0,46375.0
49.75738126149189,200.0,343.0,273951.50619946094,523396.9526684636
49.42,1418.0,936.0,41455.0,44750.0
19.33,1271.0,767.0,44788.0,48639.0
11.15,1103.0,988.0,45110.0,45010.0
63.66,1394.0,802.0,39405.0,15942.0
70.19,1338.0,1351.0,47050.0,32650.0
62.55,1327.0,549.0,8364.0,40805.0
61.53,807.0,1220.0,42135.0,22627.0
47.55,1325.0,1120.0,38547.0,23414.0
69.0,1240.0,1351.0,38516.0,16512.0
58.31,1465.0,1404.0,40787.0,24723.0
25.94,854.0,996.0,19921.0,36616.0
85.27,589.0,1209.0,14126.0,28995.0
52.6,1256.0,578.0,36320.0,25458.0
59.15,748.0,868.0,30302.0,18859.0
38.71,571.0,781.0,46470.0,38297.0
53.93,1034.0,1069.0,31677.0,5563.0
10.92,1358.0,1064.0,49657.0,31291.0
53.3,1166.0,1420.0,48749.0,31233.0
34.12,1008.0,1415.0,8185.0,44804.0
47.42,1337.0,657.0,27602.0,32841.0
64.42,857.0,741.0,31422.0,10056.0
48.84,1048.0,1476.0,15200.0,12069.0
60.58,1459.0,1116.0,15026.0,17778.0
10.77,762.0,792.0,27368.0,19424.0
15.25,558.0,897.0,35185.0,3630.0
10.53,603.0,588.0,30341.0,26749.0
59.33,927.0,855.0,7230.0,33427.0
17.59,1483.0,1121.0,48106.0,47823.0
14.99,1264.0,1334.0,36507.0,6548.0
22.82,1043.0,1224.0,34694.0,23399.0
37.14,1163.0,1112.0,9411.0,46948.0
27.06,977.0,1434.0,46381.0,11800.0
36.79,907.0,1040.0,8641.0,45749.0
49.75738126149189,263.0,205.0,273951.50619946094,523396.9526684636
69.99,1455.0,674.0,46562.0,16647.0
83.61,1395.0,1402.0,26633.0,16633.0
59.87,1095.0,1180.0,3351.0,4337.0
56.21,1175.0,828.0,32621.0,40637.0
71.02,556.0,1445.0,21814.0,45944.0
82.39,1347.0,951.0,25940.0,45121.0
82.78,1236.0,779.0,20424.0,17660.0
88.31,693.0,591.0,21835.0,6180.0
45.95,535.0,1368.0,31884.0,30944.0
65.82,616.0,1420.0,18223.0,40452.0
77.64,1496.0,1217.0,21873.0,34162.0
20.74,1154.0,1332.0,7394.0,42707.0
51.06,1162.0,778.0,10739.0,31787.0
83.13,1062.0,972.0,10224.0,23308.0
59.09,838.0,1097.0,39726.0,43904.0
80.94,604.0,661.0,22691.0,31413.0
14.37,749.0,1072.0,37231.0,23302.0
51.04,533.0,1189.0,41839.0,25444.0
44.73,1442.0,1310.0,19571.0,39863.0
47.34,852.0,675.0,39952.0,30315.0
19.34,1114.0,765.0,46382.0,16920.0
76.05,902.0,1153.0,34031.0,16889.0
67.03,671.0,686.0,26465.0,37669.0
33.38,788.0,664.0,1397.0,42702.0
86.94,1376.0,514.0,20548.0,11646.0
31.86,1063.0,708.0,44504.0,39631.0
72.77,1209.0,1244.0,49488.0,5197.0
32.69,1300.0,1159.0,3028.0,44302.0
78.73,997.0,1134.0,12539.0,35970.0
88.81,1269.0,1314.0,43312.0,17370.0
82.27,776.0,1253.0,48167.0,34644.0
85.55,1397.0,1135.0,9287.0,47848.0
70.01,1489.0,956.0,17324.0,10048.0
15.41,822.0,585.0,2581.0,20055.0
50.23,1208.0,959.0,41169.0,10955.0
13.02,1386.0,770.0,7448.0,44421.0
38.17,1240.0,1123.0,39915.0,8072.0
48.25,676.0,1343.0,30364.0,44961.0
45.14,958.0,1056.0,16773.0,26278.0
26.67,1383.0,1132.0,10341.0,22861.0
24.69,1047.0,627.0,12040.0,46623.0
76.97,959.0,790.0,12873.0,22124.0
52.4,749.0,1495.0,2674.0,18483.0
74.51,1304.0,702.0,32111.0,7771.0
45.94,585.0,1254.0,34698.0,44795.0
83.04,1228.0,824.0,46480.0,38083.0
55.71,764.0,1136.0,44859.0,3962.0
84.76,1018.0,735.0,34319.0,38582.0
19.82,1235.0,1458.0,16776.0,15140.0
76.58,962.0,976.0,26175.0,38116.0
89.99,897.0,1301.0,5773.0,20535.0
51.56,809.0,852.0,49368.0,29442.0
13.54,1180.0,867.0,18470.0,11593.0
16.7,1424.0,550.0,20814.0,39217.0
59.29,1297.0,768.0,35990.0,24459.0
27.61,708.0,1066.0,25554.0,14006.0
79.74,560.0,926.0,16955.0,45546.0
86.48,1061.0,718.0,47476.0,39785.0
50.18,1101.0,759.0,16738.0,18421.0
83.71,735.0,1016.0,19748.0,1476.0
22.43,1407.0,528.0,40900.0,12729.0
31.71,908.0,883.0,33368.0,42423.0
24.6,512.0,732.0,39061.0,36270.0
66.56,723.0,1258.0,17446.0,48819.0
33.78,979.0,1270.0,11151.0,17938.0
24.07,515.0,1438.0,22208.0,20018.0
83.2,624.0,1408.0,47013.0,8623.0
72.64,718.0,1390.0,49946.0,45234.0
66.97,1108.0,1410.0,3577.0,42429.0
79.33,743.0,603.0,11306.0,9957.0
12.21,695.0,1418.0,32616.0,32472.0
44.81,1093.0,1037.0,27452.0,1704.0
88.04,993.0,1315.0,10425.0,44536.0
85.17,617.0,891.0,34009.0,32386.0
51.52,738.0,1461.0,16012.0,44096.0
89.22,969.0,532.0,11466.0,14009.0
20.71,660.0,678.0,46530.0,22407.0
13.02,736.0,1330.0,2242.0,11990.0
47.21,809.0,1346.0,46093.0,41847.0
63.84,694.0,1335.0,4374.0,12006.0
20.77,947.0,1439.0,46834.0,41352.0
11.023276363025447,414.0,238.0,11781.6,21094.8
12.4,769.0,947.0,20914.0,11053.0
46.46,1421.0,643.0,31768.0,12119.0
75.21,1053.0,719.0,41299.0,14222.0
67.99,599.0,1092.0,17162.0,21353.0
35.56,833.0,810.0,23013.0,13437.0
68.56,972.0,878.0,16547.0,18669.0
78.64,739.0,1471.0,45568.0,20983.0
17.61,1366.0,770.0,28975.0,18719.0
28.13,720.0,619.0,32671.0,3631.0
13.77,758.0,1362.0,21118.0,28798.0
18.27,915.0,546.0,1757.0,35904.0
32.77,580.0,1440.0,2502.0,8363.0
53.63,1045.0,1142.0,21427.0,34307.0
61.44,854.0,1456.0,8372.0,38613.0
70.87,956.0,973.0,17718.0,23842.0
43.19,1321.0,1314.0,17265.0,23138.0
12.22,1038.0,1248.0,37360.0,13368.0
11.6,1019.0,1358.0,9663.0,34829.0
18.0,590.0,1186.0,8755.0,5672.0
69.05,1349.0,1007.0,35951.0,43927.0
36.43,1378.0,788.0,27026.0,9737.0
55.37,1211.0,516.0,39141.0,13733.0
79.2,1284.0,960.0,27668.0,20075.0
20.25,1386.0,1290.0,44498.0,4700.0
70.72,760.0,1370.0,37369.0,12613.0
24.66,1345.0,1048.0,10759.0,36446.0
71.76,1295.0,757.0,2754.0,20321.0
28.9,809.0,525.0,39159.0,2136.0
60.06,1336.0,1424.0,2557.0,35001.0
45.84,1239.0,1398.0,41578.0,22170.0
32.4,745.0,747.0,6018.0,12671.0
59.14,1165.0,1385.0,5036.0,5604.0
13.07,652.0,589.0,18265.0,42975.0
42.73,658.0,1176.0,2079.0,38780.0
29.16,620.0,1201.0,14810.0,37877.0
17.29,835.0,1047.0,33676.0,18581.0
87.47,785.0,1002.0,4661.0,42621.0
56.87,672.0,782.0,30306.0,4647.0
14.2,1174.0,1194.0,1166.0,31430.0
20.03,1390.0,1288.0,26690.0,5813.0
85.54,563.0,872.0,13564.0,45885.0
88.58,1099.0,1366.0,10936.0,30761.0
46.74,1336.0,884.0,4021.0,30182.0
25.24,1081.0,1233.0,21321.0,36746.0
41.45,1001.0,1111.0,47656.0,35975.0
23.2,711.0,662.0,12451.0,48445.0
67.35,914.0,658.0,49291.0,44354.0
72.32,809.0,1249.0,29063.0,37316.0
62.08,1402.0,1420.0,31893.0,46764.0
57.49,1371.0,655.0,16461.0,40062.0
74.42,910.0,965.0,27182.0,41965.0
70.61,560.0,724.0,10630.0,32759.0
87.12,1091.0,538.0,27127.0,8956.0
79.82,1130.0,809.0,43407.0,40187.0
61.48,503.0,1253.0,35682.0,3775.0
10.29,1267.0,1229.0,24589.0,21646.0
13.56,1438.0,903.0,22655.0,18299.0
77.32,1216.0,1060.0,35964.0,1982.0
81.38,1025.0,961.0,11768.0,39109.0
20.22,1048.0,770.0,22138.0,9672.0
27.48,958.0,634.0,40031.0,45891.0
77.73,1233.0,942.0,9103.0,24762.0
76.58,1079.0,666.0,34935.0,9282.0
19.04,868.0,1455.0,4872.0,31585.0
50.55,956.0,1492.0,16682.0,25504.0
37.07,566.0,1397.0,36965.0,36950.0
64.58,550.0,1408.0,6174.0,23970.0
33.04,1222.0,1135.0,22990.0,35405.0
30.78,752.0,528.0,17490.0,8717.0
30.09,791.0,657.0,40881.0,19948.0
25.15,1136.0,735.0,4687.0,39248.0
15.35,1338.0,1380.0,36931.0,7128.0
14.49,1471.0,1084.0,24742.0,34344.0
62.62,663.0,1031.0,37795.0,16639.0
34.44,532.0,557.0,42752.0,40495.0
31.03,636.0,1140.0,46752.0,10042.0
51.1,524.0,1451.0,2279.0,27030.0
54.09,1118.0,563.0,46665.0,25297.0
17.84,1089.0,1203.0,6128.0,4146.0
70.71,978.0,534.0,2269.0,29159.0
22.33,1444.0,1319.0,47424.0,22137.0
61.69,1161.0,1110.0,29490.0,32089.0
17.73,931.0,797.0,43322.0,32381.0
76.39,1232.0,647.0,42095.0,25712.0
52.19,956.0,1203.0,19488.0,47297.0
72.82,723.0,1014.0,36190.0,34768.0
34.85,798.0,645.0,24971.0,45131.0
84.92,1151.0,892.0,47469.0,41372.0
34.39,551.0,1276.0,19717.0,13505.0
75.03,1011.0,732.0,2036.0,40720.0
28.65,1176.0,776.0,43382.0,48746.0
74.05,1180.0,1319.0,9134.0,31629.0
38.56,901.0,1372.0,39627.0,21736.0
38.03,740.0,1391.0,39558.0,24190.0
53.93,602.0,1249.0,21998.0,1752.0
47.27,630.0,972.0,20753.0,43421.0
34.3,868.0,784.0,35959.0,12671.0
78.17,1376.0,1043.0,1272.0,46485.0
43.85,501.0,1017.0,19768.0,36334.0
12.04,1216.0,608.0,10745.0,29848.0
33.35,855.0,1386.0,28545.0,32021.0
65.77,744.0,948.0,6593.0,32625.0
43.81,1191.0,1079.0,4842.0,27358.0
10.6,795.0,1176.0,25092.0,8133.0
12.0,1482.0,1414.0,20902.0,46860.0
40.59,1455.0,642.0,39231.0,11611.0
77.32,1140.0,1469.0,12569.0,8845.0
87.47,554.0,547.0,41287.0,38575.0
26.49,554.0,1453.0,7907.0,17379.0
21.75,926.0,1222.0,37526.0,5972.0
57.66,1211.0,581.0,39738.0,48532.0
12.29,1495.0,642.0,10595.0,4511.0
11.55,1309.0,623.0,25999.0,31429.0
15.87,813.0,807.0,21720.0,15339.0
88.12,891.0,973.0,48671.0,22701.0
23.03,521.0,820.0,8204.0,12043.0
65.02,836.0,669.0,49609.0,39143.0
61.0,921.0,872.0,49708.0,20633.0
75.06,730.0,641.0,43527.0,33468.0
82.04,530.0,1029.0,15813.0,41515.0
19.61,948.0,1229.0,21519.0,4391.0
66.12,595.0,1437.0,20044.0,31686.0
84.72,976.0,671.0,25455.0,44851.0
64.85,1267.0,1038.0,22719.0,11368.0
48.33,814.0,1038.0,36901.0,49623.0
88.07,1136.0,1325.0,2563.0,34378.0
85.36,1142.0,926.0,47292.0,29441.0
26.58,1403.0,879.0,4763.0,43608.0
21.1,1332.0,816.0,29845.0,26719.0
76.42,740.0,1280.0,33133.0,17862.0
82.41,1221.0,672.0,27557.0,12411.0
70.95,1026.0,961.0,32178.0,49550.0
64.19,884.0,1492.0,7167.0,33842.0
79.49,1325.0,688.0,32497.0,27772.0
66.33,821.0,508.0,41069.0,41350.0
82.27,1307.0,560.0,4063.0,44839.0
33.56,1185.0,819.0,32762.0,40088.0
69.03,1269.0,843.0,28706.0,17339.0
66.06,1252.0,1134.0,37995.0,34070.0
56.9,1141.0,1234.0,41641.0,42027.0
49.84,528.0,1146.0,34963.0,37861.0
49.23,671.0,940.0,31609.0,16256.0
65.4,1466.0,577.0,24868.0,2789.0
83.72,897.0,1383.0,27723.0,1666.0
43.42,791.0,1478.0,25123.0,41485.0
38.71,854.0,1222.0,14730.0,37320.0
73.11,758.0,754.0,7902.0,46250.0
61.16,701.0,1266.0,41354.0,37795.0
15.4,958.0,990.0,47757.0,36688.0
88.24,814.0,842.0,41938.0,13510.0
31.44,1130.0,1361.0,9442.0,45197.0
70.24,813.0,1224.0,26272.0,46639.0
79.1,677.0,514.0,17076.0,48810.0
43.69,1231.0,1059.0,49557.0,49497.0
44.72,1367.0,946.0,45209.0,25219.0
77.88,597.0,1269.0,35057.0,5475.0
77.11,521.0,1084.0,5489.0,14485.0
77.25,583.0,1474.0,35316.0,24992.0
18.71,1401.0,567.0,10083.0,11263.0
13.88,562.0,1416.0,24412.0,22221.0
34.76,656.0,603.0,43058.0,15934.0
27.05,1234.0,910.0,3848.0,10735.0
68.69,1083.0,690.0,31465.0,9048.0
19.05,901.0,1077.0,6917.0,5370.0
13.73,1014.0,763.0,11768.0,49249.0
75.07,790.0,1298.0,35478.0,32059.0
12.17,1345.0,1019.0,23279.0,16067.0
87.01,771.0,1155.0,37658.0,6677.0
64.13,566.0,597.0,44415.0,42537.0
88.84,1351.0,1253.0,47736.0,27652.0
35.52,681.0,586.0,41809.0,38783.0
74.86,920.0,537.0,32831.0,27014.0
18.19,1152.0,1266.0,27001.0,21988.0
51.72,1011.0,866.0,3387.0,11847.0
62.88,550.0,777.0,44702.0,43355.0
51.33,1090.0,1285.0,14831.0,39829.0
81.91,1136.0,1301.0,21952.0,7246.0
42.01,1190.0,1059.0,20452.0,31372.0
24.5,1337.0,784.0,30765.0,22966.0
71.81,568.0,1300.0,4564.0,6030.0
27.95,914.0,944.0,25157.0,39734.0
10.31,721.0,1285.0,48986.0,21424.0
5.687670636224958,442.0,865.0,43038.0,144157.4
15.44,896.0,743.0,1931.0,12364.0
88.33,1004.0,602.0,9133.0,36060.0
22.68,1382.0,625.0,23209.0,14808.0
30.56,989.0,720.0,22733.0,35946.0
74.31,985.0,1389.0,17085.0,39474.0
30.52,773.0,868.0,36625.0,32316.0
63.78,1239.0,1344.0,20696.0,11681.0
72.3,971.0,529.0,42343.0,48393.0
73.37,997.0,1021.0,20462.0,35543.0
44.09,1212.0,751.0,39065.0,47941.0
23.24,600.0,1378.0,16014.0,21930.0
32.05,859.0,780.0,3420.0,25924.0
66.28,1376.0,507.0,38716.0,38945.0
12.85,1495.0,628.0,49631.0,37994.0
70.32,926.0,1492.0,31832.0,35653.0
38.11,737.0,958.0,7781.0,1664.0
47.82,963.0,561.0,22891.0,12106.0
47.33,1374.0,1263.0,32028.0,24279.0
15.83,790.0,1075.0,13638.0,6288.0
13.01,1351.0,1307.0,2586.0,43251.0
79.98,905.0,516.0,44153.0,7834.0
68.87,1117.0,598.0,24483.0,2828.0
24.94,1206.0,581.0,4027.0,46019.0
46.12,1354.0,634.0,7680.0,7543.0
82.03,718.0,1409.0,21346.0,27287.0
32.37,1320.0,1050.0,4002.0,24187.0
23.8,709.0,1099.0,14411.0,31982.0
16.78,813.0,1264.0,47979.0,35184.0
61.05,1334.0,816.0,11139.0,16403.0
10.4,975.0,814.0,26477.0,45680.0
56.46,1427.0,1394.0,19354.0,21491.0
57.3,1244.0,1494.0,16187.0,33174.0
31.56,1018.0,870.0,41531.0,32251.0
50.54,1310.0,1142.0,11711.0,12619.0
76.12,1481.0,538.0,16885.0,46114.0
51.45,919.0,1042.0,34598.0,11528.0
14.12,849.0,738.0,48447.0,36301.0
47.43,1282.0,1410.0,39213.0,32701.0
84.75,701.0,687.0,1429.0,14495.0
73.79,879.0,725.0,7958.0,19258.0
33.35,942.0,1309.0,18200.0,4259.0
54.39,895.0,608.0,43569.0,35254.0
19.11,687.0,1288.0,6260.0,1329.0
41.09,910.0,527.0,42295.0,36460.0
15.47,538.0,755.0,29572.0,26834.0
72.54,1372.0,1284.0,13368.0,24197.0
22.62,724.0,1255.0,38086.0,35482.0
52.17,926.0,1258.0,18869.0,23446.0
11.09,591.0,912.0,24491.0,32147.0
69.4,1492.0,1095.0,38054.0,31423.0
63.85,606.0,1086.0,49739.0,18550.0
88.67,1275.0,1140.0,38020.0,10075.0
62.2,1252.0,1019.0,26514.0,25813.0
37.67,1301.0,502.0,21867.0,9331.0
65.01,930.0,796.0,20474.0,1461.0
66.17,1268.0,904.0,12306.0,27400.0
46.82,1138.0,670.0,25979.0,17885.0
80.34,1479.0,1314.0,11662.0,14770.0
26.68,976.0,600.0,44347.0,36198.0
23.07,1361.0,543.0,15745.0,41479.0
35.66,773.0,1192.0,33556.0,19826.0
31.97,863.0,641.0,32940.0,28725.0
25.49,1211.0,1477.0,4361.0,30128.0
61.88,568.0,621.0,41893.0,3517.0
86.6,551.0,1329.0,9291.0,5532.0
83.72,745.0,1096.0,39724.0,42525.0
71.54,1226.0,1211.0,45396.0,43583.0
20.99,1114.0,667.0,13262.0,25567.0
44.99,1175.0,958.0,21390.0,21686.0
12.63,1230.0,536.0,15515.0,30143.0
19.01,957.0,1083.0,36304.0,30738.0
61.25,1132.0,535.0,5897.0,43875.0
22.84,1229.0,589.0,24167.0,19323.0
80.3,1008.0,973.0,1050.0,35079.0
79.49,1399.0,1264.0,9915.0,20784.0
30.25,849.0,992.0,48179.0,14644.0
16.13,536.0,1135.0,12022.0,24905.0
44.96,1486.0,1096.0,41624.0,46575.0
89.46,1397.0,1304.0,37043.0,9061.0
21.51,689.0,1383.0,29766.0,21910.0
15.13,1320.0,1453.0,10457.0,21958.0
77.2,630.0,1003.0,3589.0,34834.0
52.42,942.0,985.0,15269.0,10946.0
78.33,944.0,778.0,47633.0,46731.0
34.04,1184.0,540.0,45512.0,28288.0
88.12,651.0,1036.0,29053.0,25490.0
11.03,868.0,711.0,1564.0,24021.0
55.2,1037.0,1203.0,14033.0,6452.0
13.92,540.0,771.0,39550.0,37031.0
79.63,706.0,956.0,17534.0,20272.0
14.79,544.0,1200.0,35978.0,37969.0
22.91,690.0,833.0,13941.0,7312.0
70.52,1051.0,965.0,44515.0,41873.0
24.6,1099.0,521.0,34426.0,7323.0
49.75738126149189,795.0,797.0,273951.50619946094,523396.9526684636
19.13,1271.0,723.0,49417.0,28703.0
70.68,642.0,875.0,39972.0,32887.0
32.94,864.0,554.0,23386.0,11053.0
23.34,1393.0,924.0,4825.0,15616.0
64.61,854.0,989.0,10617.0,41979.0
46.74,697.0,601.0,41015.0,38100.0
31.22,1405.0,885.0,26922.0,15429.0
33.67,1105.0,590.0,5410.0,46466.0
75.97,841.0,1311.0,1416.0,20768.0
39.66,747.0,621.0,18437.0,10688.0
67.38,927.0,525.0,28149.0,8345.0
42.33,1482.0,696.0,8625.0,13166.0
76.07,1289.0,918.0,10662.0,8811.0
77.08,549.0,1378.0,9649.0,43453.0
72.67,755.0,1400.0,29047.0,21368.0
20.94,1490.0,1084.0,16277.0,37043.0
61.17,1229.0,1132.0,30516.0,45865.0
48.19,1289.0,1031.0,32367.0,40105.0
17.06,1437.0,1208.0,21382.0,25057.0
27.95,1090.0,664.0,33747.0,3445.0
43.02,556.0,1354.0,49177.0,11005.0
84.55,1428.0,1175.0,2891.0,32611.0
58.35,984.0,1015.0,48154.0,23722.0
18.38,1419.0,1285.0,37608.0,14569.0
63.77,1116.0,771.0,46407.0,49259.0
89.67,1478.0,598.0,27169.0,38080.0
37.36,671.0,1339.0,9594.0,32003.0
88.04,702.0,653.0,34076.0,21667.0
15.52,500.0,583.0,29356.0,1498.0
80.27,547.0,918.0,24136.0,12662.0
45.14,592.0,518.0,27148.0,6074.0
84.37,1424.0,852.0,23953.0,12185.0
45.18,683.0,745.0,46919.0,49022.0
31.5,527.0,796.0,30976.0,5959.0
56.01,955.0,1005.0,32968.0,13084.0
41.58,746.0,1421.0,1396.0,16461.0
87.66,1096.0,860.0,14893.0,32362.0
29.85,1118.0,1083.0,40719.0,40309.0
42.58,1454.0,1380.0,43663.0,48264.0
74.06,1234.0,1203.0,18960.0,40219.0
46.89,1362.0,1268.0,5729.0,48265.0
67.12,1267.0,541.0,1006.0,47094.0
54.67,1439.0,1159.0,32591.0,25058.0
23.5,883.0,1244.0,18716.0,11734.0
27.69,617.0,977.0,41163.0,16079.0
73.3,1438.0,1175.0,10610.0,16372.0
60.47,1092.0,931.0,4271.0,31245.0
41.11,941.0,1400.0,11778.0,4745.0
49.67,1131.0,786.0,44237.0,10083.0
13.03,1058.0,1276.0,21047.0,12352.0
51.59,634.0,1143.0,19955.0,31692.0
83.05,1211.0,1225.0,28133.0,5556.0
88.77,1071.0,661.0,17465.0,27340.0
16.82,1080.0,1256.0,22056.0,48069.0
64.27,605.0,655.0,27211.0,25836.0
72.4,912.0,1345.0,25749.0,17049.0
19.6,670.0,502.0,23073.0,9725.0
27.91,993.0,1080.0,47753.0,44275.0
36.38,502.0,1482.0,30578.0,8241.0
41.48,676.0,1084.0,1794.0,12671.0
38.06,1473.0,1195.0,43798.0,49163.0
11.51,1211.0,1285.0,29164.0,27835.0
14.36,1144.0,1053.0,45480.0,28329.0
15.15,1268.0,1192.0,19055.0,6492.0
76.01,1475.0,1269.0,47540.0,12706.0
48.99,1330.0,1479.0,31073.0,36079.0
66.61,1005.0,1394.0,24209.0,8794.0
62.41,1181.0,719.0,29860.0,20749.0
24.37,1273.0,811.0,18550.0,2922.0
72.44,1108.0,837.0,3368.0,34610.0
73.92,1498.0,845.0,21494.0,9395.0
43.33,1487.0,797.0,1629.0,2273.0
80.3,1098.0,1077.0,44289.0,33926.0
85.5,1047.0,658.0,7392.0,48498.0
68.91,1136.0,1035.0,8662.0,10562.0
77.39,677.0,795.0,23936.0,43264.0
28.13,782.0,1001.0,18847.0,37840.0
52.6,976.0,1223.0,3567.0,46845.0
15.38,948.0,556.0,44966.0,47702.0
38.88,865.0,1490.0,22893.0,35804.0
17.41,1247.0,535.0,45471.0,19528.0
73.9,924.0,1270.0,4561.0,39812.0
67.52,1451.0,680.0,6863.0,10164.0
20.44,1415.0,1230.0,49379.0,10281.0
